Unnamed: 0,EventId,template
0.0,E1,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=zummit.com
1.0,E2,<*> pass; user unknown
2.0,E1,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=zummit.com
3.0,E3,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=220-135-151-1.hinet-ip.hinet.net  user=root
4.0,E3,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=220-135-151-1.hinet-ip.hinet.net  user=root
5.0,E3,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=220-135-151-1.hinet-ip.hinet.net  user=root
6.0,E3,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=220-135-151-1.hinet-ip.hinet.net  user=root
7.0,E3,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=220-135-151-1.hinet-ip.hinet.net  user=root
8.0,E3,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=220-135-151-1.hinet-ip.hinet.net  user=root
9.0,E3,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=220-135-151-1.hinet-ip.hinet.net  user=root
10.0,E3,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=220-135-151-1.hinet-ip.hinet.net  user=root
11.0,E3,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=220-135-151-1.hinet-ip.hinet.net  user=root
12.0,E3,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=220-135-151-1.hinet-ip.hinet.net  user=root
13.0,E4,<*> opened for user <*> by (uid=*)
14.0,E5,d: session closed for user <*>
15.0,E6,ALERT exited abnormally with [*]
16.0,E4,<*> opened for user <*> by (uid=*)
17.0,E7,<*> closed for user <*>
18.0,E2,<*> pass; user unknown
19.0,E1,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=zummit.com
20.0,E2,<*> pass; user unknown
21.0,E1,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=zummit.com
22.0,E2,<*> pass; user unknown
23.0,E1,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=zummit.com
24.0,E2,<*> pass; user unknown
25.0,E1,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=zummit.com
26.0,E2,<*> pass; user unknown
27.0,E1,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=zummit.com
28.0,E2,<*> pass; user unknown
29.0,E2,<*> pass; user unknown
30.0,E2,<*> pass; user unknown
31.0,E1,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=zummit.com
32.0,E2,<*> pass; user unknown
33.0,E1,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=zummit.com
34.0,E1,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=zummit.com
35.0,E1,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=zummit.com
36.0,E2,<*> pass; user unknown
37.0,E1,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=zummit.com
38.0,E2,<*> pass; user unknown
39.0,E1,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=zummit.com
40.0,E2,<*> pass; user unknown
41.0,E1,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=zummit.com
42.0,E2,<*> pass; user unknown
43.0,E1,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=zummit.com
44.0,E2,<*> pass; user unknown
