Unnamed: 0,EventId,template
0.0,E1,Component State Change: Component <*> is in the unavailable state (HWID=1973)
1.0,E2,Component State Change: Component <*> is in the unavailable state (HWID=3891)
2.0,E2,Component State Change: Component <*> is in the unavailable state (HWID=3891)
3.0,E2,Component State Change: Component <*> is in the unavailable state (HWID=3891)
4.0,E2,Component State Change: Component <*> is in the unavailable state (HWID=3891)
5.0,E2,Component State Change: Component <*> is in the unavailable state (HWID=3891)
6.0,E2,Component State Change: Component <*> is in the unavailable state (HWID=3891)
7.0,E2,Component State Change: Component <*> is in the unavailable state (HWID=3891)
8.0,E2,Component State Change: Component <*> is in the unavailable state (HWID=3891)
9.0,E2,Component State Change: Component <*> is in the unavailable state (HWID=3891)
10.0,E2,Component State Change: Component <*> is in the unavailable state (HWID=3891)
11.0,E2,Component State Change: Component <*> is in the unavailable state (HWID=3891)
12.0,E3,clusterAddMember  (command <*>)
13.0,E3,clusterAddMember  (command <*>)
14.0,E4,r<*>sBoot  (command <*>903)
15.0,E5,bootGenvmunix  (command <*>)
16.0,E6,boot  (command <*>)
17.0,E6,boot  (command <*>)
18.0,E6,boot  (command <*>)
19.0,E6,boot  (command <*>)
20.0,E7,wait  (command <*>)
21.0,E6,boot  (command <*>)
22.0,E8,halt (command <*>)
23.0,E6,boot  (command <*>)
24.0,E6,boot  (command <*>)
25.0,E7,wait  (command <*>)
26.0,E7,wait  (command <*>)
27.0,E6,boot  (command <*>)
28.0,E7,wait  (command <*>)
29.0,E6,boot  (command <*>)
30.0,E6,boot  (command <*>)
31.0,E6,boot  (command <*>)
32.0,E8,halt (command <*>)
33.0,E7,wait  (command <*>)
34.0,E7,wait  (command <*>)
35.0,E7,wait  (command <*>)
36.0,E7,wait  (command <*>)
37.0,E6,boot  (command <*>)
38.0,E7,wait  (command <*>)
39.0,E7,wait  (command <*>)
40.0,E7,wait  (command <*>)
41.0,E7,wait  (command <*>)
42.0,E6,boot  (command <*>)
43.0,E6,boot  (command <*>)
44.0,E6,boot  (command <*>)
45.0,E7,wait  (command <*>)
46.0,E7,wait  (command <*>)
47.0,E7,wait  (command <*>)
48.0,E6,boot  (command <*>)
49.0,E6,boot  (command <*>)
50.0,E6,boot  (command <*>)
51.0,E6,boot  (command <*>)
52.0,E6,boot  (command <*>)
53.0,E7,wait  (command <*>)
54.0,E7,wait  (command <*>)
55.0,E6,boot  (command <*>)
56.0,E7,wait  (command <*>)
57.0,E6,boot  (command <*>)
58.0,E7,wait  (command <*>)
59.0,E6,boot  (command <*>)
60.0,E7,wait  (command <*>)
61.0,E7,wait  (command <*>)
62.0,E6,boot  (command <*>)
63.0,E7,wait  (command <*>)
64.0,E6,boot  (command <*>)
65.0,E7,wait  (command <*>)
66.0,E6,boot  (command <*>)
67.0,E6,boot  (command <*>)
68.0,E6,boot  (command <*>)
69.0,E6,boot  (command <*>)
70.0,E6,boot  (command <*>)
71.0,E7,wait  (command <*>)
72.0,E6,boot  (command <*>)
73.0,E7,wait  (command <*>)
74.0,E6,boot  (command <*>)
75.0,E6,boot  (command <*>)
76.0,E6,boot  (command <*>)
77.0,E7,wait  (command <*>)
78.0,E6,boot  (command <*>)
79.0,E7,wait  (command <*>)
80.0,E7,wait  (command <*>)
81.0,E7,wait  (command <*>)
82.0,E6,boot  (command <*>)
83.0,E7,wait  (command <*>)
84.0,E7,wait  (command <*>)
85.0,E7,wait  (command <*>)
86.0,E7,wait  (command <*>)
87.0,E7,wait  (command <*>)
88.0,E7,wait  (command <*>)
89.0,E6,boot  (command <*>)
90.0,E7,wait  (command <*>)
91.0,E6,boot  (command <*>)
92.0,E8,halt (command <*>)
93.0,E7,wait  (command <*>)
94.0,E7,wait  (command <*>)
