Unnamed: 0,EventId,template
0.0,E1,<*>-<*>.<*>.<*>:<*> open through proxy proxy.<*>.<*>.<*>:<*> <*>
1.0,E1,<*>-<*>.<*>.<*>:<*> open through proxy proxy.<*>.<*>.<*>:<*> <*>
2.0,E1,<*>-<*>.<*>.<*>:<*> open through proxy proxy.<*>.<*>.<*>:<*> <*>
3.0,E2,"<*>.gateway.messenger.live.com:<*> close, <*> bytes (<*> KB) sent, <*> bytes (<*> KB) received, lifetime <*>"
4.0,E1,<*>-<*>.<*>.<*>:<*> open through proxy proxy.<*>.<*>.<*>:<*> <*>
5.0,E1,<*>-<*>.<*>.<*>:<*> open through proxy proxy.<*>.<*>.<*>:<*> <*>
6.0,E1,<*>-<*>.<*>.<*>:<*> open through proxy proxy.<*>.<*>.<*>:<*> <*>
7.0,E2,"<*>.gateway.messenger.live.com:<*> close, <*> bytes (<*> KB) sent, <*> bytes (<*> KB) received, lifetime <*>"
8.0,E1,<*>-<*>.<*>.<*>:<*> open through proxy proxy.<*>.<*>.<*>:<*> <*>
9.0,E1,<*>-<*>.<*>.<*>:<*> open through proxy proxy.<*>.<*>.<*>:<*> <*>
10.0,E2,"<*>.gateway.messenger.live.com:<*> close, <*> bytes (<*> KB) sent, <*> bytes (<*> KB) received, lifetime <*>"
11.0,E2,"<*>.gateway.messenger.live.com:<*> close, <*> bytes (<*> KB) sent, <*> bytes (<*> KB) received, lifetime <*>"
12.0,E1,<*>-<*>.<*>.<*>:<*> open through proxy proxy.<*>.<*>.<*>:<*> <*>
13.0,E2,"<*>.gateway.messenger.live.com:<*> close, <*> bytes (<*> KB) sent, <*> bytes (<*> KB) received, lifetime <*>"
14.0,E1,<*>-<*>.<*>.<*>:<*> open through proxy proxy.<*>.<*>.<*>:<*> <*>
15.0,E2,"<*>.gateway.messenger.live.com:<*> close, <*> bytes (<*> KB) sent, <*> bytes (<*> KB) received, lifetime <*>"
16.0,E2,"<*>.gateway.messenger.live.com:<*> close, <*> bytes (<*> KB) sent, <*> bytes (<*> KB) received, lifetime <*>"
17.0,E1,<*>-<*>.<*>.<*>:<*> open through proxy proxy.<*>.<*>.<*>:<*> <*>
18.0,E2,"<*>.gateway.messenger.live.com:<*> close, <*> bytes (<*> KB) sent, <*> bytes (<*> KB) received, lifetime <*>"
19.0,E1,<*>-<*>.<*>.<*>:<*> open through proxy proxy.<*>.<*>.<*>:<*> <*>
20.0,E2,"<*>.gateway.messenger.live.com:<*> close, <*> bytes (<*> KB) sent, <*> bytes (<*> KB) received, lifetime <*>"
21.0,E2,"<*>.gateway.messenger.live.com:<*> close, <*> bytes (<*> KB) sent, <*> bytes (<*> KB) received, lifetime <*>"
22.0,E2,"<*>.gateway.messenger.live.com:<*> close, <*> bytes (<*> KB) sent, <*> bytes (<*> KB) received, lifetime <*>"
23.0,E2,"<*>.gateway.messenger.live.com:<*> close, <*> bytes (<*> KB) sent, <*> bytes (<*> KB) received, lifetime <*>"
24.0,E1,<*>-<*>.<*>.<*>:<*> open through proxy proxy.<*>.<*>.<*>:<*> <*>
25.0,E1,<*>-<*>.<*>.<*>:<*> open through proxy proxy.<*>.<*>.<*>:<*> <*>
26.0,E2,"<*>.gateway.messenger.live.com:<*> close, <*> bytes (<*> KB) sent, <*> bytes (<*> KB) received, lifetime <*>"
27.0,E2,"<*>.gateway.messenger.live.com:<*> close, <*> bytes (<*> KB) sent, <*> bytes (<*> KB) received, lifetime <*>"
28.0,E1,<*>-<*>.<*>.<*>:<*> open through proxy proxy.<*>.<*>.<*>:<*> <*>
29.0,E2,"<*>.gateway.messenger.live.com:<*> close, <*> bytes (<*> KB) sent, <*> bytes (<*> KB) received, lifetime <*>"
30.0,E1,<*>-<*>.<*>.<*>:<*> open through proxy proxy.<*>.<*>.<*>:<*> <*>
31.0,E1,<*>-<*>.<*>.<*>:<*> open through proxy proxy.<*>.<*>.<*>:<*> <*>
32.0,E2,"<*>.gateway.messenger.live.com:<*> close, <*> bytes (<*> KB) sent, <*> bytes (<*> KB) received, lifetime <*>"
33.0,E2,"<*>.gateway.messenger.live.com:<*> close, <*> bytes (<*> KB) sent, <*> bytes (<*> KB) received, lifetime <*>"
34.0,E2,"<*>.gateway.messenger.live.com:<*> close, <*> bytes (<*> KB) sent, <*> bytes (<*> KB) received, lifetime <*>"
35.0,E1,<*>-<*>.<*>.<*>:<*> open through proxy proxy.<*>.<*>.<*>:<*> <*>
36.0,E1,<*>-<*>.<*>.<*>:<*> open through proxy proxy.<*>.<*>.<*>:<*> <*>
37.0,E2,"<*>.gateway.messenger.live.com:<*> close, <*> bytes (<*> KB) sent, <*> bytes (<*> KB) received, lifetime <*>"
38.0,E2,"<*>.gateway.messenger.live.com:<*> close, <*> bytes (<*> KB) sent, <*> bytes (<*> KB) received, lifetime <*>"
39.0,E2,"<*>.gateway.messenger.live.com:<*> close, <*> bytes (<*> KB) sent, <*> bytes (<*> KB) received, lifetime <*>"
40.0,E1,<*>-<*>.<*>.<*>:<*> open through proxy proxy.<*>.<*>.<*>:<*> <*>
41.0,E1,<*>-<*>.<*>.<*>:<*> open through proxy proxy.<*>.<*>.<*>:<*> <*>
42.0,E1,<*>-<*>.<*>.<*>:<*> open through proxy proxy.<*>.<*>.<*>:<*> <*>
43.0,E1,<*>-<*>.<*>.<*>:<*> open through proxy proxy.<*>.<*>.<*>:<*> <*>
44.0,E1,<*>-<*>.<*>.<*>:<*> open through proxy proxy.<*>.<*>.<*>:<*> <*>
45.0,E1,<*>-<*>.<*>.<*>:<*> open through proxy proxy.<*>.<*>.<*>:<*> <*>
46.0,E2,"<*>.gateway.messenger.live.com:<*> close, <*> bytes (<*> KB) sent, <*> bytes (<*> KB) received, lifetime <*>"
47.0,E2,"<*>.gateway.messenger.live.com:<*> close, <*> bytes (<*> KB) sent, <*> bytes (<*> KB) received, lifetime <*>"
48.0,E1,<*>-<*>.<*>.<*>:<*> open through proxy proxy.<*>.<*>.<*>:<*> <*>
49.0,E1,<*>-<*>.<*>.<*>:<*> open through proxy proxy.<*>.<*>.<*>:<*> <*>
